2.005,2.005,2.005,199.488,196.488,202.488,205.53676432301094,26.24066599861683,114.73469244505641,207.20505312473418,158.38669372472225
2.071,2.071,2.071,195.324,193.324,197.324,206.54842652783515,27.072707938736933,112.891670529006,208.3151075084586,160.5160868278235
2.071,2.071,2.071,191.324,189.824,192.824,206.54842652783515,27.072707938736933,112.891670529006,208.3151075084586,160.5160868278235
2.071,2.071,2.071,201.064,201.064,201.064,206.54842652783515,27.072707938736933,112.891670529006,208.3151075084586,160.5160868278235
2.071,2.071,2.071,212.064,212.064,212.064,206.54842652783515,27.072707938736933,112.891670529006,208.3151075084586,160.5160868278235
2.205,2.205,2.205,195.427,195.427,195.427,208.58677489517743,28.75290538288966,109.4076414746804,210.55918937232073,164.53487944640125
2.205,2.205,2.205,204.628,204.628,204.628,208.58677489517743,28.75290538288966,109.4076414746804,210.55918937232073,164.53487944640125
2.221,2.221,2.221,193.447,190.447,196.447,208.8271385051206,28.95268992424609,109.01284495911452,210.82464758677142,164.98860534362342
2.259,2.259,2.259,190.353,188.353,192.353,209.3944015330198,29.426448055415115,108.0920710319998,211.45195964693627,166.04467277059598
2.306,2.306,2.306,189.435,186.435,192.435,210.0881010870942,30.010974887733376,106.98485495858644,212.2208020720242,167.30975322150402
2.339,2.339,2.339,190.574,190.574,190.574,210.569298653472,30.420425715214982,106.22747118783042,212.75533327301105,168.1714473981738
2.339,2.339,2.339,208.375,208.375,208.375,210.569298653472,30.420425715214982,106.22747118783042,212.75533327301105,168.1714473981738
2.353,2.353,2.353,188.118,185.118,191.118,210.77186517041773,30.593890117487515,105.91098090293507,212.98066874704296,168.53051492808433
2.4,2.4,2.4,189.3,186.3,192.3,211.44458039563688,31.175170430587333,104.868808378747,213.73044198256625,169.70814022256454
2.428,2.428,2.428,193.929,190.929,196.929,211.83968988443237,31.520678555213284,104.26237483905322,214.17191082612482,170.38967254371977
2.447,2.447,2.447,190.082,188.582,191.582,212.10527476595644,31.754793001481726,103.85680771841933,214.46914571123938,170.84377372336718
2.472,2.472,2.472,191.103,191.103,191.103,212.4515150552461,32.06241977560293,103.33030728530417,214.85726660072828,171.4311082432397
2.472,2.472,2.472,199.804,199.804,199.804,212.4515150552461,32.06241977560293,103.33030728530417,214.85726660072828,171.4311082432397
2.494,2.494,2.494,189.265,187.265,191.265,212.75310325282936,32.33273549521626,102.87355063115125,215.19593102173818,171.93852409658766
2.541,2.541,2.541,190.647,188.647,192.647,213.38733490350123,32.908976069171416,101.91770172571096,215.91006322804938,172.9934656988414
2.57,2.57,2.57,219.58,194.58,244.58,213.77160886768485,33.26367041870077,101.34104831476712,216.34410675496198,173.6249823807531
2.588,2.588,2.588,187.529,186.029,189.029,214.00734130335874,33.48349337448654,100.98801088361333,216.61091029837706,174.0096401118509
2.605,2.605,2.605,189.914,189.914,189.914,214.22798914331156,33.6908690667074,100.6579520983351,216.86102921192835,174.36784234161638
2.605,2.605,2.605,198.914,198.914,198.914,214.22798914331156,33.6908690667074,100.6579520983351,216.86102921192835,174.36784234161638
2.635,2.635,2.635,189.512,188.012,191.012,214.61258623963693,34.05626655717523,100.08330638375776,217.2979324896557,174.9880575780479
2.682,2.682,2.682,189.794,188.294,191.294,215.202616431787,34.62727525893562,99.20248869260429,217.97067305246577,175.9296983455098
2.729,2.729,2.729,188.876,187.376,190.376,215.77705321009333,35.196499617660606,98.34452484509261,218.62874988749175,176.835513929702
2.736,2.736,2.736,191.704,191.704,191.704,215.86125355427583,35.28112385356009,98.21863804697502,218.72548659539794,176.96741444125314
2.736,2.736,2.736,196.804,196.804,196.804,215.86125355427583,35.28112385356009,98.21863804697502,218.72548659539794,176.96741444125314
2.776,2.776,2.776,188.959,187.459,190.459,216.33558503828118,35.76392026765541,97.5084433509857,219.27184804886969,177.70642829875382
2.8,2.8,2.8,196,180,212,216.61457505000584,36.0529651910713,97.08965067836469,219.59437702993037,178.1379800305401
2.824,2.824,2.824,192.241,190.241,194.241,216.88932363622914,36.34153240404876,96.67620813020737,219.9129047710831,178.56078258952502
2.867,2.867,2.867,192.674,192.674,192.674,217.37089943033808,36.85734631377938,95.94848190550377,220.47351744925743,179.2967865254369
2.867,2.867,2.867,199.174,199.174,199.174,217.37089943033808,36.85734631377938,95.94848190550377,220.47351744925743,179.2967865254369
2.871,2.871,2.871,189.824,187.824,191.824,217.41499683038828,36.905250159335274,95.88161884380601,220.52500614687864,179.36386612210248
2.918,2.918,2.918,192.406,190.906,193.906,217.9241666456609,37.46710871015324,95.10630528712234,221.12152008184148,180.13468366849608
2.936,2.936,2.936,193.559,192.059,195.059,218.1147743397335,37.68179254495163,94.81431867018838,221.3458205493694,180.42151956226235
2.974,2.974,2.974,185.865,184.365,187.365,218.50915037681847,38.13410578148481,94.20663082589196,221.8117643907837,181.01212181911387
2.997,2.997,2.997,190.221,190.221,190.221,218.7425561699719,38.407272568143554,93.84444770332507,222.08877609167237,181.35988279866575
2.997,2.997,2.997,197.922,197.922,197.922,218.7425561699719,38.407272568143554,93.84444770332507,222.08877609167237,181.35988279866575
3.031,3.031,3.031,190.424,188.924,191.924,219.08026694158977,38.81024826946082,93.3166170122275,222.49134530119463,181.86078413408507
3.059,3.059,3.059,193.353,191.853,194.853,219.35181898842805,39.141357870271484,92.88855687904389,222.8166654212848,182.2616665781546
3.106,3.106,3.106,191.435,189.935,192.935,219.79432009829696,39.69561079807393,92.18308295656959,223.35013916294028,182.91143687975628
3.126,3.126,3.126,193.146,193.146,193.146,219.9775619636001,39.930875225003184,91.8877182659916,223.57236538464295,183.17928964568935
3.126,3.126,3.126,203.246,203.246,203.246,219.9775619636001,39.930875225003184,91.8877182659916,223.57236538464295,183.17928964568935
3.162,3.162,3.162,191.094,189.594,192.594,220.29980647299817,40.35346170659227,91.36314089721733,223.965190607259,183.64865991867035
3.2,3.2,3.2,187.7,186.2,189.2,220.62939413071825,40.79827827271371,90.81905216071178,224.36984883113328,184.12660337196834
3.219,3.219,3.219,191.453,189.953,192.953,220.79013430541067,41.02020398028755,90.55062783699037,224.56834269590556,184.35894728024857
3.247,3.247,3.247,196.682,195.182,198.182,221.0221057749577,41.34666345640713,90.159357861712,224.8562158806689,184.6934186700897
3.254,3.254,3.254,217.847,217.847,217.847,221.0791869852701,41.42816838823572,90.06233031342099,224.92732171541996,184.77557458893506
3.254,3.254,3.254,206.147,206.147,206.147,221.0791869852701,41.42816838823572,90.06233031342099,224.92732171541996,184.77557458893506
3.304,3.304,3.304,201.441,199.941,202.941,221.47634939874695,42.00906231197018,89.37826807582712,225.42523075141085,185.34565693096627
3.332,3.332,3.332,197.071,195.571,198.571,221.69070482430138,42.333374860958024,89.00193685455956,225.69644045180223,185.65226709300728
3.369,3.369,3.369,193.776,192.276,195.276,221.96514951756203,42.76083691358709,88.51185623927529,226.04649250520137,186.04380383749893
3.381,3.381,3.381,216.824,216.824,216.824,222.05201502860533,42.89920490327182,88.35464145044355,226.1579960107466,186.16750344858647
3.381,3.381,3.381,202.324,202.324,202.324,222.05201502860533,42.89920490327182,88.35464145044355,226.1579960107466,186.16750344858647
3.407,3.407,3.407,195.482,193.982,196.982,222.23664001271206,43.19854982878734,88.01686331673444,226.3961988891377,186.43007385897596
3.445,3.445,3.445,197.688,196.188,199.188,222.49770292377397,43.63493677447341,87.53008316065743,226.73604811248754,186.8006101353556
3.482,3.482,3.482,197.694,195.694,199.694,222.74196018741085,44.05855976367552,87.06379043648434,227.05756432363026,187.14658463979765
3.507,3.507,3.507,200.174,200.174,200.174,222.9014928382671,44.34407362636585,86.75291395129432,227.26960284056597,187.37222759611288
3.507,3.507,3.507,200.074,200.074,200.074,222.9014928382671,44.34407362636585,86.75291395129432,227.26960284056597,187.37222759611288
3.529,3.529,3.529,199.176,197.176,201.176,223.0382338394731,44.594845352512046,86.48207972899475,227.45275110722653,187.56545637001972
3.576,3.576,3.576,197.059,195.059,199.059,223.31901379890243,45.129072646638264,85.91187532863151,227.83330555926176,187.9618079493319
3.59,3.59,3.59,223.11,198.11,248.11,223.3996838646951,45.28780471918536,85.74419550133916,227.94386152543962,188.07560181436315
3.6,3.6,3.6,208,193,223,223.45647704722703,45.401072223517716,85.62502352505301,228.02204826157265,188.15569905325728
3.614,3.614,3.614,196.465,194.965,197.965,223.53483199971916,45.5594889525935,85.45901446025024,228.13041917018467,188.26618889050476
3.632,3.632,3.632,197.198,197.198,197.198,223.6336010825336,45.76289673578137,85.2469862548113,228.2678914144334,188.40544653317306
3.632,3.632,3.632,201.198,201.198,201.198,223.6336010825336,45.76289673578137,85.2469862548113,228.2678914144334,188.40544653317306
3.671,3.671,3.671,195.724,193.724,197.724,223.84003824558903,46.20256569714205,84.7929533282802,228.55861348631228,188.6965012148336
3.689,3.689,3.689,198.276,196.776,199.776,223.9318522735596,46.4050049839344,84.58583222102449,228.68952523066355,188.82597632698963
3.746,3.746,3.746,197.635,196.135,199.135,224.2083266699123,47.04403515154153,83.93982659207327,229.0906261536285,189.21615638419865
3.756,3.756,3.756,199.594,199.594,199.594,224.25461419512345,47.1558271009863,83.82801113469509,229.15890560347373,189.28154991899305
3.756,3.756,3.756,219.795,219.795,219.795,224.25461419512345,47.1558271009863,83.82801113469509,229.15890560347373,189.28154991899305
3.784,3.784,3.784,201.041,199.541,202.541,224.38073437375743,47.468337155358824,83.51728934638255,229.34680505819458,189.4598775277594
3.821,3.821,3.821,201.947,200.447,203.447,224.53958024369183,47.8801474871764,83.111942990006,229.5877427464434,189.6848801500127
3.859,3.859,3.859,202.853,201.353,204.353,224.6935660136455,48.301721863012396,82.70172437510229,229.8265757976224,189.90358544836212
3.878,3.878,3.878,202.862,202.862,202.862,224.7671175483373,48.51198867369383,82.49887984799278,229.94275412820616,190.00831473908184
3.878,3.878,3.878,224.462,224.462,224.462,224.7671175483373,48.51198867369383,82.49887984799278,229.94275412820616,190.00831473908184
3.896,3.896,3.896,198.259,196.759,199.759,224.83469989394914,48.71086817709284,82.30808172063117,230.05084428223316,190.1047277059379
3.953,3.953,3.953,201.318,199.818,202.818,225.03539119019027,49.338590335990695,81.71250923044859,230.38060635492886,190.3923430143823
3.972,3.972,3.972,207.571,206.071,209.071,225.09783946175395,49.547132669598675,81.51683969819503,230.48634598632597,190.48234118752896
4,4,4,208.7,208.7,208.7,225.18586488452578,49.85382020860596,81.23102971340842,230.63841209387456,190.60971890462457
4,4,4,224.5,224.5,224.5,225.18586488452578,49.85382020860596,81.23102971340842,230.63841209387456,190.60971890462457
4.009,4.009,4.009,210.576,209.076,212.076,225.2131526561789,49.952236705123504,81.1397987284345,230.68634567563817,190.64934665889433
4.047,4.047,4.047,212.282,210.782,213.782,225.3230216372276,50.36690468827282,80.7579622625068,230.8837135174504,190.8097076100695
4.094,4.094,4.094,212.565,211.065,214.065,225.44709476260672,50.877837425871675,80.29306474726185,231.11673863663185,190.99275669439172
4.12,4.12,4.12,235.308,235.308,235.308,225.51019570753678,51.15955447646634,80.0393118720571,231.24045576473435,191.08690076457086
4.12,4.12,4.12,230.108,230.108,230.108,225.51019570753678,51.15955447646634,80.0393118720571,231.24045576473435,191.08690076457086
4.141,4.141,4.141,214.147,212.647,215.647,225.55831830856349,51.38661247680324,79.8361046833627,231.33771612088765,191.15930328091562
4.188,4.188,4.188,214.929,213.429,216.429,225.65692666600816,51.89322429555004,79.38685874413899,231.54687490902668,191.30977433566713
4.235,4.235,4.235,213.212,211.712,214.712,225.74315421469618,52.39766773016009,78.94511230193338,231.74444385650406,191.44458694013716
4.239,4.239,4.239,212.984,212.984,212.984,225.74992856396324,52.44049880601092,78.90785646583225,231.76073041319518,191.45535047452685
4.239,4.239,4.239,209.084,209.084,209.084,225.74992856396324,52.44049880601092,78.90785646583225,231.76073041319518,191.45535047452685
4.264,4.264,4.264,206.841,205.641,208.041,225.79028393062808,52.70783623492188,78.67619647304205,231.86066574139087,191.52013539430877
4.311,4.311,4.311,207.024,205.524,208.524,225.85698640755098,53.20876343281539,78.24614368117864,232.03997676079436,191.63048600465845
4.348,4.348,4.348,208.629,207.129,210.129,225.90120544199533,53.60157693916096,77.91250835956392,232.17339139210455,191.70705927965363
4.357,4.357,4.357,212.728,212.728,212.728,225.91087132059505,53.69692166915545,77.83199710604485,232.2048259136185,191.72433727500814
4.357,4.357,4.357,205.328,205.328,205.328,225.91087132059505,53.69692166915545,77.83199710604485,232.2048259136185,191.72433727500814
4.386,4.386,4.386,208.035,206.035,210.035,225.93914596846284,54.00359874391424,77.57425983923291,232.30343595877366,191.77647330546648
4.4,4.4,4.4,215,195,235,225.95123905401,54.15135193976883,77.45074791763838,232.34958865241632,191.79972886430383
4.424,4.424,4.424,219.141,217.641,220.641,225.96963426105268,54.404191645302475,77.24037881588788,232.426529631737,191.83673315893185
4.452,4.452,4.452,215.371,211.871,218.871,225.98740167545725,54.69845002088172,76.99710142793391,232.51285158182407,191.87539192176985
4.474,4.474,4.474,214.239,214.239,214.239,225.99860115388876,54.92910771740686,76.80755921009437,232.57810429648137,191.90240482025723
4.474,4.474,4.474,203.739,203.739,203.739,225.99860115388876,54.92910771740686,76.80755921009437,232.57810429648137,191.90240482025723
4.48,4.48,4.48,221.3,218.3,224.3,226.00123737937278,54.99193103508428,76.75610834407057,232.59551108302816,191.90926398151274
4.51,4.51,4.51,247.88,222.88,272.88,226.01175308874562,55.30551168306145,76.50039600089943,232.6800639435475,191.9403300432232
4.518,4.518,4.518,212.706,211.206,214.206,226.0138118818432,55.388982277320885,76.43263655801921,232.70191773829148,191.9477128227418
4.565,4.565,4.565,201.588,200.088,203.088,226.01964865385546,55.87808793439554,76.03815372673444,232.82448816397365,191.98354453457875
4.589,4.589,4.589,211.315,211.315,211.315,226.0185520951806,56.12699709273281,75.83905719374317,232.8832877083487,191.99694465361213
4.589,4.589,4.589,204.415,204.415,204.415,226.0185520951806,56.12699709273281,75.83905719374317,232.8832877083487,191.99694465361213
4.612,4.612,4.612,200.071,198.071,202.071,226.0149512891576,56.364997433550215,75.64971651130796,232.93726868391929,192.00673560272037
4.659,4.659,4.659,202.353,200.353,204.353,225.99994274026912,56.849708913837794,75.26717205346964,233.04047614565374,192.01762478589117
4.702,4.702,4.702,206.557,206.557,206.557,225.97736730048024,57.29124166777716,74.92222076839418,233.12669710672736,192.01709321638995
4.702,4.702,4.702,200.557,200.557,200.557,225.97736730048024,57.29124166777716,74.92222076839418,233.12669710672736,192.01709321638995
4.706,4.706,4.706,199.235,197.735,200.735,225.97484383713964,57.33222084955815,74.89037285164457,233.13432521780692,192.01654322077164
4.753,4.753,4.753,199.118,197.618,200.618,225.93987317732172,57.812532044259555,74.51917652199346,233.21902828189803,192.00381460877978
4.8,4.8,4.8,208.2,206.7,209.7,225.8952470287194,58.290641624728714,74.15344557235403,233.2947953366914,191.97975539697185
4.815,4.815,4.815,209.363,209.363,209.363,225.8790070047568,58.44276624427886,74.03785166642146,233.3171291005836,191.9697423416776
4.815,4.815,4.815,204.063,204.063,204.063,225.8790070047568,58.44276624427886,74.03785166642146,233.3171291005836,191.9697423416776
4.838,4.838,4.838,206.906,205.406,208.406,225.8522536335733,58.67558831576143,73.86165289749148,233.34966281433674,191.95223143590553
4.875,4.875,4.875,207.312,205.812,208.812,225.80456780650852,59.04902147615594,73.58082352353851,233.39770731430852,191.91866193980417
4.894,4.894,4.894,213.165,211.665,214.665,225.77788118479984,59.24025403020039,73.43785303033742,233.42034900552324,191.89887573657703
4.925,4.925,4.925,211.132,211.132,211.132,225.73118103248547,59.5514923713415,73.20636397568326,233.4543774144633,191.8629450430825
4.925,4.925,4.925,202.632,202.632,202.632,225.73118103248547,59.5514923713415,73.20636397568326,233.4543774144633,191.8629450430825
4.932,4.932,4.932,210.171,208.171,212.171,225.7200987759248,59.62163940402156,73.15439454082544,233.46156616590326,191.85421270101077
4.96,4.96,4.96,212.2,210.7,213.7,225.67381245415874,59.901739079264274,72.94761812812446,233.48851785969063,191.81703282691552
4.988,4.988,4.988,212.529,211.029,214.029,225.62442685556903,60.18105731633276,72.74258526853359,233.51261561983273,191.77629725602694
5.035,5.035,5.035,211.412,209.912,212.912,225.53468031133391,60.64815661952148,72.40227568229035,233.54676389211988,191.70008982133186
5.035,5.035,5.035,212.264,212.264,212.264,225.53468031133391,60.64815661952148,72.40227568229035,233.54676389211988,191.70008982133186
5.035,5.035,5.035,202.864,202.864,202.864,225.53468031133391,60.64815661952148,72.40227568229035,233.54676389211988,191.70008982133186
5.082,5.082,5.082,213.494,211.994,214.994,225.43652285527938,61.11305552026845,72.0666980209205,233.5731820909719,191.61430757712807
5.129,5.129,5.129,211.776,209.776,213.776,225.33015258167623,61.57575523968018,71.73574363073459,233.5920617140456,191.5192208101977
5.142,5.142,5.142,205.858,205.858,205.858,225.29930727709822,61.70334794052862,71.64500512035224,233.5959781473351,191.491313049888
5.142,5.142,5.142,201.058,201.058,201.058,225.29930727709822,61.70334794052862,71.64500512035224,233.5959781473351,191.491313049888
5.176,5.176,5.176,212.859,211.359,214.359,225.21576482071728,62.036257274117354,71.40930731910981,233.60359145432912,191.41509381564188
5.2,5.2,5.2,205,193,217,225.15432400518938,62.27056017275397,71.24432602672424,233.60670427550312,191.35851946191514
5.214,5.214,5.214,207.165,205.665,208.665,225.11755138909783,62.40697254015349,71.14861342575297,233.60766717950543,191.324473796342
5.224,6.027,4.422,201.092,180.925,221.258,225.09086822477371,62.50429073971334,71.08048297497865,233.60797357765222,191.29968916915277
5.224,6.027,4.422,201.092,180.925,221.258,225.09086822477371,62.50429073971334,71.08048297497865,233.60797357765222,191.29968916915277
5.248,5.248,5.248,207.412,207.412,207.412,225.02542264396337,62.73744925444085,70.91776513551585,233.6074236300034,191.23863638584794
5.248,5.248,5.248,200.912,200.912,200.912,225.02542264396337,62.73744925444085,70.91776513551585,233.6074236300034,191.23863638584794
5.271,5.271,5.271,211.124,209.624,212.624,224.96085990749026,62.96035631012427,70.76287120402911,233.60521175054137,191.1780725575718
5.286,6.097,4.474,235.414,214.616,256.213,224.91779199208972,63.105447708050676,70.66239852634432,233.60289100315188,191.13750482341584
5.286,6.097,4.474,235.414,214.616,256.213,224.91779199208972,63.105447708050676,70.66239852634432,233.60289100315188,191.13750482341584
5.294,6.018,4.569,201.869,183.653,220.086,224.89451448369417,63.18273854032782,70.60898778664446,233.60137220126074,191.11552674170747
5.294,6.018,4.569,201.869,183.653,220.086,224.89451448369417,63.18273854032782,70.60898778664446,233.60137220126074,191.11552674170747
5.299,5.299,5.299,209.153,207.653,210.653,224.87985779195645,63.23101308396722,70.5756675130762,233.60032417818985,191.10167034871256
5.336,5.336,5.336,209.459,207.959,210.959,224.7688331760653,63.58747456829297,70.33055486595603,233.5902294388684,190.99629191494807
5.353,5.353,5.353,205.926,205.926,205.926,224.7163224428944,63.75079945555399,70.21878854782727,233.58422464601745,190.9462171913128
5.353,5.353,5.353,195.826,195.826,195.826,224.7163224428944,63.75079945555399,70.21878854782727,233.58422464601745,190.9462171913128
5.365,5.365,5.365,207.588,205.588,209.588,224.67869432292835,63.8659153384116,70.14021472029177,233.57947432227223,190.91025067661658
5.412,5.412,5.412,207.471,205.971,208.971,224.52690231328637,64.31541412950142,69.83498757962217,233.55685037491259,190.76452317291134
5.456,5.456,5.456,210.6,210.6,210.6,224.37854171721594,64.73424283868326,69.55282485974088,233.52998132797003,190.62123424353948
5.456,5.456,5.456,197.6,197.6,197.6,224.37854171721594,64.73424283868326,69.55282485974088,233.52998132797003,190.62123424353948
5.459,5.459,5.459,203.353,201.853,204.853,224.3682096190763,64.76272973129076,69.53371081416589,233.52795260935676,190.61122769306803
5.506,5.506,5.506,205.535,204.035,207.035,224.20279180531668,65.20786540768422,69.23629994030915,233.49294971010332,190.45059012921658
5.53,5.53,5.53,253.14,228.14,278.14,224.1157851608291,65.43432906418626,69.08589505603476,233.47277481182923,190.36580212970748
5.534,5.534,5.534,206.465,204.965,207.965,224.10111954769613,65.47201786621123,69.060922745421,233.46926330034168,190.35149231160798
5.557,5.557,5.557,208.432,208.432,208.432,224.01588877979856,65.68842293169968,68.91785560476903,233.44825408012142,190.26823219336208
5.557,5.557,5.557,199.632,199.632,199.632,224.01588877979856,65.68842293169968,68.91785560476903,233.44825408012142,190.26823219336208
5.572,5.572,5.572,211.071,209.571,212.571,223.95948069179823,65.82927636324725,68.8250285672571,233.43380778766544,190.21304205328383
5.609,5.609,5.609,209.976,208.476,211.476,223.81760224949747,66.17576957147246,68.59764939701992,233.39569737913095,190.07395115246476
5.657,5.657,5.657,208.821,208.821,208.821,223.6278451407291,66.62327242291522,68.30600173694263,233.34110985984424,189.88737901317805
5.657,5.657,5.657,203.922,203.922,203.922,223.6278451407291,66.62327242291522,68.30600173694263,233.34110985984424,189.88737901317805
5.666,5.666,5.666,212.035,210.035,214.035,223.59156188085765,66.70692782597881,68.25173079342558,233.33023971251936,189.85164196581565
5.694,5.694,5.694,209.765,208.265,211.265,223.47728226407276,66.96668202315819,68.08371150723413,233.29516109282426,189.73896453245464
5.741,5.741,5.741,209.947,208.447,211.447,223.28077409859128,67.40097483890506,67.80444738646169,233.23206360039964,189.54483408744673
5.755,5.755,5.755,210.068,210.068,210.068,223.22112493245479,67.52992174142084,67.72192433898265,233.21226585776532,189.48582240990712
5.755,5.755,5.755,205.068,205.068,205.068,223.22112493245479,67.52992174142084,67.72192433898265,233.21226585776532,189.48582240990712
5.788,5.788,5.788,209.029,207.529,210.529,223.07853544669973,67.83311191977499,67.52859174993634,233.1638137656982,189.34461588278043
5.851,5.851,5.851,213.871,213.871,213.871,222.79873311832785,68.40898636878292,67.16405446720974,233.06450801255906,189.06702589567857
5.851,5.851,5.851,206.271,206.271,206.271,222.79873311832785,68.40898636878292,67.16405446720974,233.06450801255906,189.06702589567857
5.854,5.854,5.854,209.565,208.065,211.065,222.78516567192017,68.43631276348077,67.14684247671644,233.0595609455357,189.05355090798832
5.902,6.09,5.715,204.58,195.544,213.616,222.56514343397356,68.87234799876111,66.87323790587325,232.9777744563796,188.83486399502846
5.902,6.09,5.715,204.58,195.544,213.616,222.56514343397356,68.87234799876111,66.87323790587325,232.9777744563796,188.83486399502846
5.911,5.911,5.911,204.824,201.824,207.824,222.52327990116606,68.95385609952024,66.82230841753343,232.9618946715665,188.7932223033685
